UF;COD_MUN_COMPL;NOME_MUNICIPIO;COD_MUN
Rio Grande do Sul;4317251;Santa Tereza;431725
Rio Grande do Sul;4317301;Santa Vitória do Palmar;431730
Rio Grande do Sul;4317004;Santana da Boa Vista;431700
Rio Grande do Sul;4317103;Sant'Ana do Livramento;431710
Rio Grande do Sul;4317400;Santiago;431740
Rio Grande do Sul;4317509;Santo Ângelo;431750
Rio Grande do Sul;4317608;Santo Antônio da Patrulha;431760
Rio Grande do Sul;4317707;Santo Antônio das Missões;431770
Rio Grande do Sul;4317558;Santo Antônio do Palma;431755
Rio Grande do Sul;4317756;Santo Antônio do Planalto;431775
Rio Grande do Sul;4317806;Santo Augusto;431780
Rio Grande do Sul;4317905;Santo Cristo;431790
Rio Grande do Sul;4317954;Santo Expedito do Sul;431795
Rio Grande do Sul;4318002;São Borja;431800
Rio Grande do Sul;4318051;São Domingos do Sul;431805
Rio Grande do Sul;4318101;São Francisco de Assis;431810
Rio Grande do Sul;4318200;São Francisco de Paula;431820
Rio Grande do Sul;4318309;São Gabriel;431830
Rio Grande do Sul;4318408;São Jerônimo;431840
Rio Grande do Sul;4318424;São João da Urtiga;431842
Rio Grande do Sul;4318432;São João do Polêsine;431843
Rio Grande do Sul;4318440;São Jorge;431844
Rio Grande do Sul;4318457;São José das Missões;431845
Rio Grande do Sul;4318465;São José do Herval;431846
Rio Grande do Sul;4318481;São José do Hortêncio;431848
Rio Grande do Sul;4318499;São José do Inhacorá;431849
Rio Grande do Sul;4318507;São José do Norte;431850
Rio Grande do Sul;4318606;São José do Ouro;431860
Rio Grande do Sul;4318614;São José do Sul;431861
Rio Grande do Sul;4318622;São José dos Ausentes;431862
Rio Grande do Sul;4318705;São Leopoldo;431870
Rio Grande do Sul;4318804;São Lourenço do Sul;431880
Rio Grande do Sul;4318903;São Luiz Gonzaga;431890
Rio Grande do Sul;4319000;São Marcos;431900
Rio Grande do Sul;4319109;São Martinho;431910
Rio Grande do Sul;4319125;São Martinho da Serra;431912
Rio Grande do Sul;4319158;São Miguel das Missões;431915
Rio Grande do Sul;4319208;São Nicolau;431920
Rio Grande do Sul;4319307;São Paulo das Missões;431930
Rio Grande do Sul;4319356;São Pedro da Serra;431935
Rio Grande do Sul;4319364;São Pedro das Missões;431936
Rio Grande do Sul;4319372;São Pedro do Butiá;431937
Rio Grande do Sul;4319406;São Pedro do Sul;431940
Rio Grande do Sul;4319505;São Sebastião do Caí;431950
Rio Grande do Sul;4319604;São Sepé;431960
Rio Grande do Sul;4319703;São Valentim;431970
Rio Grande do Sul;4319711;São Valentim do Sul;431971
Rio Grande do Sul;4319737;São Valério do Sul;431973
Rio Grande do Sul;4319752;São Vendelino;431975
Rio Grande do Sul;4319802;São Vicente do Sul;431980
Rio Grande do Sul;4319901;Sapiranga;431990
Rio Grande do Sul;4320008;Sapucaia do Sul;432000
Rio Grande do Sul;4320107;Sarandi;432010
Rio Grande do Sul;4320206;Seberi;432020
Rio Grande do Sul;4320230;Sede Nova;432023
Rio Grande do Sul;4320263;Segredo;432026
Rio Grande do Sul;4320305;Selbach;432030
Rio Grande do Sul;4320321;Senador Salgado Filho;432032
Rio Grande do Sul;4320354;Sentinela do Sul;432035
Rio Grande do Sul;4320404;Serafina Corrêa;432040
Rio Grande do Sul;4320453;Sério;432045
Rio Grande do Sul;4320503;Sertão;432050
Rio Grande do Sul;4320552;Sertão Santana;432055
Rio Grande do Sul;4320578;Sete de Setembro;432057
Rio Grande do Sul;4320602;Severiano de Almeida;432060
Rio Grande do Sul;4320651;Silveira Martins;432065
Rio Grande do Sul;4320677;Sinimbu;432067
Rio Grande do Sul;4320701;Sobradinho;432070
Rio Grande do Sul;4320800;Soledade;432080
Rio Grande do Sul;4320859;Tabaí;432085
Rio Grande do Sul;4320909;Tapejara;432090
Rio Grande do Sul;4321006;Tapera;432100
Rio Grande do Sul;4321105;Tapes;432110
Rio Grande do Sul;4321204;Taquara;432120
Rio Grande do Sul;4321303;Taquari;432130
Rio Grande do Sul;4321329;Taquaruçu do Sul;432132
Rio Grande do Sul;4321352;Tavares;432135
Rio Grande do Sul;4321402;Tenente Portela;432140
Rio Grande do Sul;4321436;Terra de Areia;432143
Rio Grande do Sul;4321451;Teutônia;432145
Rio Grande do Sul;4321469;Tio Hugo;432146
Rio Grande do Sul;4321477;Tiradentes do Sul;432147
Rio Grande do Sul;4321493;Toropi;432149
Rio Grande do Sul;4321501;Torres;432150
Rio Grande do Sul;4321600;Tramandaí;432160
Rio Grande do Sul;4321626;Travesseiro;432162
Rio Grande do Sul;4321634;Três Arroios;432163
Rio Grande do Sul;4321667;Três Cachoeiras;432166
Rio Grande do Sul;4321709;Três Coroas;432170
Rio Grande do Sul;4321808;Três de Maio;432180
Rio Grande do Sul;4321832;Três Forquilhas;432183
Rio Grande do Sul;4321857;Três Palmeiras;432185
Rio Grande do Sul;4321907;Três Passos;432190
Rio Grande do Sul;4321956;Trindade do Sul;432195
Rio Grande do Sul;4322004;Triunfo;432200
Rio Grande do Sul;4322103;Tucunduva;432210
Rio Grande do Sul;4322152;Tunas;432215
Rio Grande do Sul;4322186;Tupanci do Sul;432218
Rio Grande do Sul;4322202;Tupanciretã;432220
Rio Grande do Sul;4322251;Tupandi;432225
Rio Grande do Sul;4322301;Tuparendi;432230
Rio Grande do Sul;4322327;Turuçu;432232
Rio Grande do Sul;4322343;Ubiretama;432234
Rio Grande do Sul;4322350;União da Serra;432235
Rio Grande do Sul;4322376;Unistalda;432237
Rio Grande do Sul;4322400;Uruguaiana;432240
Rio Grande do Sul;4322509;Vacaria;432250
Rio Grande do Sul;4322533;Vale do Sol;432253
Rio Grande do Sul;4322541;Vale Real;432254
Rio Grande do Sul;4322525;Vale Verde;432252
Rio Grande do Sul;4322558;Vanini;432255
Rio Grande do Sul;4322608;Venâncio Aires;432260
Rio Grande do Sul;4322707;Vera Cruz;432270
Rio Grande do Sul;4322806;Veranópolis;432280
Rio Grande do Sul;4322855;Vespasiano Corrêa;432285
Rio Grande do Sul;4322905;Viadutos;432290
Rio Grande do Sul;4323002;Viamão;432300
Rio Grande do Sul;4323101;Vicente Dutra;432310
Rio Grande do Sul;4323200;Victor Graeff;432320
Rio Grande do Sul;4323309;Vila Flores;432330
Rio Grande do Sul;4323358;Vila Lângaro;432335
Rio Grande do Sul;4323408;Vila Maria;432340
Rio Grande do Sul;4323457;Vila Nova do Sul;432345
Rio Grande do Sul;4323507;Vista Alegre;432350
Rio Grande do Sul;4323606;Vista Alegre do Prata;432360
Rio Grande do Sul;4323705;Vista Gaúcha;432370
Rio Grande do Sul;4323754;Vitória das Missões;432375
Rio Grande do Sul;4323770;Westfália;432377
Rio Grande do Sul;4323804;Xangri-lá;432380
Mato Grosso do Sul;5000203;Água Clara;500020
Mato Grosso do Sul;5000252;Alcinópolis;500025
Mato Grosso do Sul;5000609;Amambai;500060
Mato Grosso do Sul;5000708;Anastácio;500070
Mato Grosso do Sul;5000807;Anaurilândia;500080
Mato Grosso do Sul;5000856;Angélica;500085
Mato Grosso do Sul;5000906;Antônio João;500090
Mato Grosso do Sul;5001003;Aparecida do Taboado;500100
Mato Grosso do Sul;5001102;Aquidauana;500110
Mato Grosso do Sul;5001243;Aral Moreira;500124
Mato Grosso do Sul;5001508;Bandeirantes;500150
Mato Grosso do Sul;5001904;Bataguassu;500190
Mato Grosso do Sul;5002001;Batayporã;500200
Mato Grosso do Sul;5002100;Bela Vista;500210
Mato Grosso do Sul;5002159;Bodoquena;500215
Mato Grosso do Sul;5002209;Bonito;500220
Mato Grosso do Sul;5002308;Brasilândia;500230
Mato Grosso do Sul;5002407;Caarapó;500240
Mato Grosso do Sul;5002605;Camapuã;500260
Mato Grosso do Sul;5002704;Campo Grande;500270
Mato Grosso do Sul;5002803;Caracol;500280
Mato Grosso do Sul;5002902;Cassilândia;500290
Mato Grosso do Sul;5002951;Chapadão do Sul;500295
Mato Grosso do Sul;5003108;Corguinho;500310
Mato Grosso do Sul;5003157;Coronel Sapucaia;500315
Mato Grosso do Sul;5003207;Corumbá;500320
Mato Grosso do Sul;5003256;Costa Rica;500325
Mato Grosso do Sul;5003306;Coxim;500330
Mato Grosso do Sul;5003454;Deodápolis;500345
Mato Grosso do Sul;5003488;Dois Irmãos do Buriti;500348
Mato Grosso do Sul;5003504;Douradina;500350
Mato Grosso do Sul;5003702;Dourados;500370
Mato Grosso do Sul;5003751;Eldorado;500375
Mato Grosso do Sul;5003801;Fátima do Sul;500380
Mato Grosso do Sul;5003900;Figueirão;500390
Mato Grosso do Sul;5004007;Glória de Dourados;500400
Mato Grosso do Sul;5004106;Guia Lopes da Laguna;500410
Mato Grosso do Sul;5004304;Iguatemi;500430
Mato Grosso do Sul;5004403;Inocência;500440
Mato Grosso do Sul;5004502;Itaporã;500450
Mato Grosso do Sul;5004601;Itaquiraí;500460
Mato Grosso do Sul;5004700;Ivinhema;500470
Mato Grosso do Sul;5004809;Japorã;500480
Mato Grosso do Sul;5004908;Jaraguari;500490
Mato Grosso do Sul;5005004;Jardim;500500
Mato Grosso do Sul;5005103;Jateí;500510
Mato Grosso do Sul;5005152;Juti;500515
Mato Grosso do Sul;5005202;Ladário;500520
Mato Grosso do Sul;5005251;Laguna Carapã;500525
Mato Grosso do Sul;5005400;Maracaju;500540
Mato Grosso do Sul;5005608;Miranda;500560
Mato Grosso do Sul;5005681;Mundo Novo;500568
Mato Grosso do Sul;5005707;Naviraí;500570
Mato Grosso do Sul;5005806;Nioaque;500580
Mato Grosso do Sul;5006002;Nova Alvorada do Sul;500600
Mato Grosso do Sul;5006200;Nova Andradina;500620
Mato Grosso do Sul;5006259;Novo Horizonte do Sul;500625
Mato Grosso do Sul;5006275;Paraíso das Águas;500627
Mato Grosso do Sul;5006309;Paranaíba;500630
Mato Grosso do Sul;5006358;Paranhos;500635
Mato Grosso do Sul;5006408;Pedro Gomes;500640
Mato Grosso do Sul;5006606;Ponta Porã;500660
Mato Grosso do Sul;5006903;Porto Murtinho;500690
Mato Grosso do Sul;5007109;Ribas do Rio Pardo;500710
Mato Grosso do Sul;5007208;Rio Brilhante;500720
Mato Grosso do Sul;5007307;Rio Negro;500730
Mato Grosso do Sul;5007406;Rio Verde de Mato Grosso;500740
Mato Grosso do Sul;5007505;Rochedo;500750
Mato Grosso do Sul;5007554;Santa Rita do Pardo;500755
Mato Grosso do Sul;5007695;São Gabriel do Oeste;500769
Mato Grosso do Sul;5007802;Selvíria;500780
Mato Grosso do Sul;5007703;Sete Quedas;500770
Mato Grosso do Sul;5007901;Sidrolândia;500790
Mato Grosso do Sul;5007935;Sonora;500793
Mato Grosso do Sul;5007950;Tacuru;500795
Mato Grosso do Sul;5007976;Taquarussu;500797
Mato Grosso do Sul;5008008;Terenos;500800
Mato Grosso do Sul;5008305;Três Lagoas;500830
Mato Grosso do Sul;5008404;Vicentina;500840
Mato Grosso;5100102;Acorizal;510010
Mato Grosso;5100201;Água Boa;510020
Mato Grosso;5100250;Alta Floresta;510025
Mato Grosso;5100300;Alto Araguaia;510030
Mato Grosso;5100359;Alto Boa Vista;510035
Mato Grosso;5100409;Alto Garças;510040
Mato Grosso;5100508;Alto Paraguai;510050
Mato Grosso;5100607;Alto Taquari;510060
Mato Grosso;5100805;Apiacás;510080
Mato Grosso;5101001;Araguaiana;510100
Mato Grosso;5101209;Araguainha;510120
Mato Grosso;5101258;Araputanga;510125
Mato Grosso;5101308;Arenápolis;510130
Mato Grosso;5101407;Aripuanã;510140
Mato Grosso;5101605;Barão de Melgaço;510160
Mato Grosso;5101704;Barra do Bugres;510170
Mato Grosso;5101803;Barra do Garças;510180
Mato Grosso;5101852;Bom Jesus do Araguaia;510185
Mato Grosso;5101902;Brasnorte;510190
Mato Grosso;5102504;Cáceres;510250
Mato Grosso;5102603;Campinápolis;510260
Mato Grosso;5102637;Campo Novo do Parecis;510263
Mato Grosso;5102678;Campo Verde;510267
Mato Grosso;5102686;Campos de Júlio;510268
Mato Grosso;5102694;Canabrava do Norte;510269
Mato Grosso;5102702;Canarana;510270
Mato Grosso;5102793;Carlinda;510279
Mato Grosso;5102850;Castanheira;510285
Mato Grosso;5103007;Chapada dos Guimarães;510300
Mato Grosso;5103056;Cláudia;510305
Mato Grosso;5103106;Cocalinho;510310
Mato Grosso;5103205;Colíder;510320
Mato Grosso;5103254;Colniza;510325
Mato Grosso;5103304;Comodoro;510330
Mato Grosso;5103353;Confresa;510335
Mato Grosso;5103361;Conquista D'Oeste;510336
Mato Grosso;5103379;Cotriguaçu;510337
Mato Grosso;5103403;Cuiabá;510340
Mato Grosso;5103437;Curvelândia;510343
Mato Grosso;5103452;Denise;510345
Mato Grosso;5103502;Diamantino;510350
Mato Grosso;5103601;Dom Aquino;510360
Mato Grosso;5103700;Feliz Natal;510370
Mato Grosso;5103809;Figueirópolis D'Oeste;510380
Mato Grosso;5103858;Gaúcha do Norte;510385
Mato Grosso;5103908;General Carneiro;510390
Mato Grosso;5103957;Glória D'Oeste;510395
Mato Grosso;5104104;Guarantã do Norte;510410
Mato Grosso;5104203;Guiratinga;510420
Mato Grosso;5104500;Indiavaí;510450
Mato Grosso;5104526;Ipiranga do Norte;510452
Mato Grosso;5104542;Itanhangá;510454
Mato Grosso;5104559;Itaúba;510455
Mato Grosso;5104609;Itiquira;510460
Mato Grosso;5104807;Jaciara;510480
Mato Grosso;5104906;Jangada;510490
Mato Grosso;5105002;Jauru;510500
Mato Grosso;5105101;Juara;510510
Mato Grosso;5105150;Juína;510515
Mato Grosso;5105176;Juruena;510517
Mato Grosso;5105200;Juscimeira;510520
Mato Grosso;5105234;Lambari D'Oeste;510523
Mato Grosso;5105259;Lucas do Rio Verde;510525
Mato Grosso;5105309;Luciara;510530
Mato Grosso;5105580;Marcelândia;510558
Mato Grosso;5105606;Matupá;510560
Mato Grosso;5105622;Mirassol d'Oeste;510562
Mato Grosso;5105903;Nobres;510590
Mato Grosso;5106000;Nortelândia;510600
Mato Grosso;5106109;Nossa Senhora do Livramento;510610
Mato Grosso;5106158;Nova Bandeirantes;510615
Mato Grosso;5106208;Nova Brasilândia;510620
Mato Grosso;5106216;Nova Canaã do Norte;510621
Mato Grosso;5108808;Nova Guarita;510880
Mato Grosso;5106182;Nova Lacerda;510618
Mato Grosso;5108857;Nova Marilândia;510885
Mato Grosso;5108907;Nova Maringá;510890
Mato Grosso;5108956;Nova Monte Verde;510895
Mato Grosso;5106224;Nova Mutum;510622
Mato Grosso;5106174;Nova Nazaré;510617
Mato Grosso;5106232;Nova Olímpia;510623
Mato Grosso;5106190;Nova Santa Helena;510619
Mato Grosso;5106240;Nova Ubiratã;510624
Mato Grosso;5106257;Nova Xavantina;510625
Mato Grosso;5106273;Novo Horizonte do Norte;510627
Mato Grosso;5106265;Novo Mundo;510626
Mato Grosso;5106315;Novo Santo Antônio;510631
Mato Grosso;5106281;Novo São Joaquim;510628
Mato Grosso;5106299;Paranaíta;510629
Mato Grosso;5106307;Paranatinga;510630
Mato Grosso;5106372;Pedra Preta;510637
Mato Grosso;5106422;Peixoto de Azevedo;510642
Mato Grosso;5106455;Planalto da Serra;510645
Mato Grosso;5106505;Poconé;510650
Mato Grosso;5106653;Pontal do Araguaia;510665
Mato Grosso;5106703;Ponte Branca;510670
Mato Grosso;5106752;Pontes e Lacerda;510675
Mato Grosso;5106778;Porto Alegre do Norte;510677
Mato Grosso;5106802;Porto dos Gaúchos;510680
Mato Grosso;5106828;Porto Esperidião;510682
Mato Grosso;5106851;Porto Estrela;510685
Mato Grosso;5107008;Poxoréu;510700
Mato Grosso;5107040;Primavera do Leste;510704
Mato Grosso;5107065;Querência;510706
Mato Grosso;5107156;Reserva do Cabaçal;510715
Mato Grosso;5107180;Ribeirão Cascalheira;510718
Mato Grosso;5107198;Ribeirãozinho;510719
Mato Grosso;5107206;Rio Branco;510720
Mato Grosso;5107578;Rondolândia;510757
Mato Grosso;5107602;Rondonópolis;510760
Mato Grosso;5107701;Rosário Oeste;510770
Mato Grosso;5107750;Salto do Céu;510775
Mato Grosso;5107248;Santa Carmem;510724
Mato Grosso;5107743;Santa Cruz do Xingu;510774
Mato Grosso;5107768;Santa Rita do Trivelato;510776
Mato Grosso;5107776;Santa Terezinha;510777
Mato Grosso;5107263;Santo Afonso;510726
Mato Grosso;5107800;Santo Antônio de Leverger;510780
Mato Grosso;5107792;Santo Antônio do Leste;510779
Mato Grosso;5107859;São Félix do Araguaia;510785
Mato Grosso;5107297;São José do Povo;510729
Mato Grosso;5107305;São José do Rio Claro;510730
Mato Grosso;5107354;São José do Xingu;510735
Mato Grosso;5107107;São José dos Quatro Marcos;510710
Mato Grosso;5107404;São Pedro da Cipa;510740
Mato Grosso;5107875;Sapezal;510787
Mato Grosso;5107883;Serra Nova Dourada;510788
Mato Grosso;5107909;Sinop;510790
Mato Grosso;5107925;Sorriso;510792
Mato Grosso;5107941;Tabaporã;510794
Mato Grosso;5107958;Tangará da Serra;510795
Mato Grosso;5108006;Tapurah;510800
Mato Grosso;5108055;Terra Nova do Norte;510805
Mato Grosso;5108105;Tesouro;510810
Mato Grosso;5108204;Torixoréu;510820
Mato Grosso;5108303;União do Sul;510830
Mato Grosso;5108352;Vale de São Domingos;510835
Mato Grosso;5108402;Várzea Grande;510840
Mato Grosso;5108501;Vera;510850
Mato Grosso;5105507;Vila Bela da Santíssima Trindade;510550
Mato Grosso;5108600;Vila Rica;510860
Goiás;5200050;Abadia de Goiás;520005
Goiás;5200100;Abadiânia;520010
Goiás;5200134;Acreúna;520013
Goiás;5200159;Adelândia;520015
Goiás;5200175;Água Fria de Goiás;520017
Goiás;5200209;Água Limpa;520020
Goiás;5200258;Águas Lindas de Goiás;520025
Goiás;5200308;Alexânia;520030
Goiás;5200506;Aloândia;520050
Goiás;5200555;Alto Horizonte;520055
Goiás;5200605;Alto Paraíso de Goiás;520060
Goiás;5200803;Alvorada do Norte;520080
Goiás;5200829;Amaralina;520082
Goiás;5200852;Americano do Brasil;520085
Goiás;5200902;Amorinópolis;520090
Goiás;5201108;Anápolis;520110
Goiás;5201207;Anhanguera;520120
Goiás;5201306;Anicuns;520130
Goiás;5201405;Aparecida de Goiânia;520140
Goiás;5201454;Aparecida do Rio Doce;520145
Goiás;5201504;Aporé;520150
Goiás;5201603;Araçu;520160
Goiás;5201702;Aragarças;520170
Goiás;5201801;Aragoiânia;520180
Goiás;5202155;Araguapaz;520215
Goiás;5202353;Arenópolis;520235
Goiás;5202502;Aruanã;520250
Goiás;5202601;Aurilândia;520260
Goiás;5202809;Avelinópolis;520280
Goiás;5203104;Baliza;520310
Goiás;5203203;Barro Alto;520320
Goiás;5203302;Bela Vista de Goiás;520330
Goiás;5203401;Bom Jardim de Goiás;520340
Goiás;5203500;Bom Jesus de Goiás;520350
Goiás;5203559;Bonfinópolis;520355
Goiás;5203575;Bonópolis;520357
Goiás;5203609;Brazabrantes;520360
Goiás;5203807;Britânia;520380
Goiás;5203906;Buriti Alegre;520390
Goiás;5203939;Buriti de Goiás;520393
Goiás;5203962;Buritinópolis;520396
Goiás;5204003;Cabeceiras;520400
Goiás;5204102;Cachoeira Alta;520410
Goiás;5204201;Cachoeira de Goiás;520420
Goiás;5204250;Cachoeira Dourada;520425
Goiás;5204300;Caçu;520430
Goiás;5204409;Caiapônia;520440
Goiás;5204508;Caldas Novas;520450
Goiás;5204557;Caldazinha;520455
Goiás;5204607;Campestre de Goiás;520460
Goiás;5204656;Campinaçu;520465
Goiás;5204706;Campinorte;520470
Goiás;5204805;Campo Alegre de Goiás;520480
Goiás;5204854;Campo Limpo de Goiás;520485
Goiás;5204904;Campos Belos;520490
Goiás;5204953;Campos Verdes;520495
Goiás;5205000;Carmo do Rio Verde;520500
Goiás;5205059;Castelândia;520505
Goiás;5205109;Catalão;520510
Goiás;5205208;Caturaí;520520
Goiás;5205307;Cavalcante;520530
Goiás;5205406;Ceres;520540
Goiás;5205455;Cezarina;520545
Goiás;5205471;Chapadão do Céu;520547
Goiás;5205497;Cidade Ocidental;520549
Goiás;5205513;Cocalzinho de Goiás;520551
Goiás;5205521;Colinas do Sul;520552
Goiás;5205703;Córrego do Ouro;520570
Goiás;5205802;Corumbá de Goiás;520580
Goiás;5205901;Corumbaíba;520590
Goiás;5206206;Cristalina;520620
Goiás;5206305;Cristianópolis;520630
Goiás;5206404;Crixás;520640
Goiás;5206503;Cromínia;520650
Goiás;5206602;Cumari;520660
Goiás;5206701;Damianópolis;520670
Goiás;5206800;Damolândia;520680
Goiás;5206909;Davinópolis;520690
Goiás;5207105;Diorama;520710
Goiás;5208301;Divinópolis de Goiás;520830
Goiás;5207253;Doverlândia;520725
Goiás;5207352;Edealina;520735
Goiás;5207402;Edéia;520740
Goiás;5207501;Estrela do Norte;520750
Goiás;5207535;Faina;520753
Goiás;5207600;Fazenda Nova;520760
Goiás;5207808;Firminópolis;520780
Goiás;5207907;Flores de Goiás;520790
Goiás;5208004;Formosa;520800
Goiás;5208103;Formoso;520810
Goiás;5208152;Gameleira de Goiás;520815
Goiás;5208400;Goianápolis;520840
Goiás;5208509;Goiandira;520850
Goiás;5208608;Goianésia;520860
Goiás;5208707;Goiânia;520870
Goiás;5208806;Goianira;520880
Goiás;5208905;Goiás;520890
Goiás;5209101;Goiatuba;520910
Goiás;5209150;Gouvelândia;520915
Goiás;5209200;Guapó;520920
Goiás;5209291;Guaraíta;520929
Goiás;5209408;Guarani de Goiás;520940
Goiás;5209457;Guarinos;520945
Goiás;5209606;Heitoraí;520960
Goiás;5209705;Hidrolândia;520970
Goiás;5209804;Hidrolina;520980
Goiás;5209903;Iaciara;520990
Goiás;5209937;Inaciolândia;520993
Goiás;5209952;Indiara;520995
Goiás;5210000;Inhumas;521000
Goiás;5210109;Ipameri;521010
Goiás;5210158;Ipiranga de Goiás;521015
Goiás;5210208;Iporá;521020
Goiás;5210307;Israelândia;521030
Goiás;5210406;Itaberaí;521040
Goiás;5210562;Itaguari;521056
Goiás;5210604;Itaguaru;521060
