UF,UF_SIGLA,COD_MUN_COMPL,NOME_MUNICIPIO,COD_MUN,LONGITUDE,LATITUDE
Rio Grande do Sul,RS,4306379,DILERMANDO DE AGUIAR,430637,-54.21356038450213,-29.701963909753907
Rio Grande do Sul,RS,4306403,DOIS IRMÃOS,430640,-51.087619313020944,-29.58415877890471
Rio Grande do Sul,RS,4306429,DOIS IRMÃOS DAS MISSÕES,430642,-53.53086462352293,-27.657536731448904
Rio Grande do Sul,RS,4306452,DOIS LAJEADOS,430645,-51.835102986864825,-28.975205386242457
Rio Grande do Sul,RS,4306502,DOM FELICIANO,430650,-52.10393357967801,-30.708598426315003
Rio Grande do Sul,RS,4306601,DOM PEDRITO,430660,-54.67413018382365,-30.981267056751104
Rio Grande do Sul,RS,4306551,DOM PEDRO DE ALCÂNTARA,430655,-49.849549961729615,-29.3701870791044
Rio Grande do Sul,RS,4306700,DONA FRANCISCA,430670,-53.362333180785015,-29.624852491347255
Rio Grande do Sul,RS,4306734,DOUTOR MAURÍCIO CARDOSO,430673,-54.35826799052679,-27.509212613712503
Rio Grande do Sul,RS,4306759,DOUTOR RICARDO,430675,-51.984904392116164,-29.099031060960254
Rio Grande do Sul,RS,4306767,ELDORADO DO SUL,430676,-51.31041892601302,-29.999292594586805
Rio Grande do Sul,RS,4306809,ENCANTADO,430680,-51.8730231343648,-29.2399172072227
Rio Grande do Sul,RS,4306908,ENCRUZILHADA DO SUL,430690,-52.5220453898558,-30.543657324769157
Rio Grande do Sul,RS,4306924,ENGENHO VELHO,430692,-52.91192050302407,-27.7085865196651
Rio Grande do Sul,RS,4306957,ENTRE RIOS DO SUL,430695,-52.735067952125625,-27.528857931636303
Rio Grande do Sul,RS,4306932,ENTRE-IJUÍS,430693,-54.27143185119467,-28.3627942778995
Rio Grande do Sul,RS,4306973,EREBANGO,430697,-52.29971140297714,-27.849195940860252
Rio Grande do Sul,RS,4307005,ERECHIM,430700,-52.275876897887066,-27.63340581080101
Rio Grande do Sul,RS,4307054,ERNESTINA,430705,-52.572176208858686,-28.4971546905367
Rio Grande do Sul,RS,4307203,ERVAL GRANDE,430720,-52.57011205235322,-27.393336674507555
Rio Grande do Sul,RS,4307302,ERVAL SECO,430730,-53.50957308366117,-27.549417126509454
Rio Grande do Sul,RS,4307401,ESMERALDA,430740,-51.188793662461386,-28.057276347984157
Rio Grande do Sul,RS,4307450,ESPERANÇA DO SUL,430745,-53.99276781511945,-27.359943608841203
Rio Grande do Sul,RS,4307500,ESPUMOSO,430750,-52.84192697094395,-28.731445142544256
Rio Grande do Sul,RS,4307559,ESTAÇÃO,430755,-52.270485796656715,-27.90900634152875
Rio Grande do Sul,RS,4307609,ESTÂNCIA VELHA,430760,-51.17429392498607,-29.650147967601306
Rio Grande do Sul,RS,4307708,ESTEIO,430770,-51.143837339432,-29.85218629545805
Rio Grande do Sul,RS,4307807,ESTRELA,430780,-51.97026029417546,-29.503471876822204
Rio Grande do Sul,RS,4307815,ESTRELA VELHA,430781,-53.160293778686466,-29.17966136170126
Rio Grande do Sul,RS,4307831,EUGÊNIO DE CASTRO,430783,-54.1481126184862,-28.525059762610653
Rio Grande do Sul,RS,4307864,FAGUNDES VARELA,430786,-51.69144874773305,-28.882134312618106
Rio Grande do Sul,RS,4307906,FARROUPILHA,430790,-51.34834957376983,-29.223679186835056
Rio Grande do Sul,RS,4308003,FAXINAL DO SOTURNO,430800,-53.43906481970582,-29.574329539770655
Rio Grande do Sul,RS,4308052,FAXINALZINHO,430805,-52.67059124216473,-27.42541550690816
Rio Grande do Sul,RS,4308078,FAZENDA VILANOVA,430807,-51.82118304464076,-29.588574529673554
Rio Grande do Sul,RS,4308102,FELIZ,430810,-51.3101021353557,-29.453970926152046
Rio Grande do Sul,RS,4308201,FLORES DA CUNHA,430820,-51.18222057693586,-29.031142143690303
Rio Grande do Sul,RS,4308250,FLORIANO PEIXOTO,430825,-52.08560709993911,-27.862509277899502
Rio Grande do Sul,RS,4308300,FONTOURA XAVIER,430830,-52.34495318377529,-28.982167789175357
Rio Grande do Sul,RS,4308409,FORMIGUEIRO,430840,-53.50029441494447,-29.997633815420357
Rio Grande do Sul,RS,4308433,FORQUETINHA,430843,-52.09691705852718,-29.38063378472865
Rio Grande do Sul,RS,4308458,FORTALEZA DOS VALOS,430845,-53.23552326391178,-28.7878829709941
Rio Grande do Sul,RS,4308508,FREDERICO WESTPHALEN,430850,-53.40077673885143,-27.358882412380954
Rio Grande do Sul,RS,4308607,GARIBALDI,430860,-51.52954845879966,-29.254549112824456
Rio Grande do Sul,RS,4308656,GARRUCHOS,430865,-55.63407195010445,-28.18947679006866
Rio Grande do Sul,RS,4308706,GAURAMA,430870,-52.10013846052649,-27.58385775626146
Rio Grande do Sul,RS,4308805,GENERAL CÂMARA,430880,-51.76343068510027,-29.902983741364
Rio Grande do Sul,RS,4308854,GENTIL,430885,-52.034523569936745,-28.433848467015757
Rio Grande do Sul,RS,4308904,GETÚLIO VARGAS,430890,-52.24957412333098,-27.875911930525607
Rio Grande do Sul,RS,4309001,GIRUÁ,430900,-54.350840077683884,-28.029744372896754
Rio Grande do Sul,RS,4309050,GLORINHA,430905,-50.786207431893814,-29.877133961280354
Rio Grande do Sul,RS,4309100,GRAMADO,430910,-50.87194570028144,-29.379737518357654
Rio Grande do Sul,RS,4309126,GRAMADO DOS LOUREIROS,430912,-52.918217983032065,-27.444385021407
Rio Grande do Sul,RS,4309159,GRAMADO XAVIER,430915,-52.577837756966474,-29.269936217535506
Rio Grande do Sul,RS,4309209,GRAVATAÍ,430920,-50.99079297477406,-29.945518913336258
Rio Grande do Sul,RS,4309258,GUABIJU,430925,-51.691047358074734,-28.54067153103911
Rio Grande do Sul,RS,4309308,GUAÍBA,430930,-51.31468366372475,-30.10860192237356
Rio Grande do Sul,RS,4309407,GUAPORÉ,430940,-51.890650687492716,-28.849133640450503
Rio Grande do Sul,RS,4309506,GUARANI DAS MISSÕES,430950,-54.56055592966094,-28.141779257345405
Rio Grande do Sul,RS,4309555,HARMONIA,430955,-51.41403970465796,-29.549049086787356
Rio Grande do Sul,RS,4307104,HERVAL,430710,-53.39433786089107,-32.02674355115846
Rio Grande do Sul,RS,4309571,HERVEIRAS,430957,-52.6501705958055,-29.457043810903354
Rio Grande do Sul,RS,4309605,HORIZONTINA,430960,-54.30879151089579,-27.63009691368058
Rio Grande do Sul,RS,4309654,HULHA NEGRA,430965,-53.867824794008676,-31.40509824838706
Rio Grande do Sul,RS,4309704,HUMAITÁ,430970,-53.976505573700095,-27.561489816120705
Rio Grande do Sul,RS,4309753,IBARAMA,430975,-53.13320001294372,-29.420744361083656
Rio Grande do Sul,RS,4309803,IBIAÇÁ,430980,-51.85725209022009,-28.048849521490506
Rio Grande do Sul,RS,4309902,IBIRAIARAS,430990,-51.635323989188315,-28.369226729447902
Rio Grande do Sul,RS,4309951,IBIRAPUITÃ,430995,-52.51938558784887,-28.615020415163258
Rio Grande do Sul,RS,4310009,IBIRUBÁ,431000,-53.08835401952329,-28.627607782438027
Rio Grande do Sul,RS,4310108,IGREJINHA,431010,-50.79871073332168,-29.572220455755303
Rio Grande do Sul,RS,4310207,IJUÍ,431020,-53.91806683570802,-28.388536540984905
Rio Grande do Sul,RS,4310306,ILÓPOLIS,431030,-52.12215749463724,-28.929152731799608
Rio Grande do Sul,RS,4310330,IMBÉ,431033,-50.13057994071812,-29.97477782067001
Rio Grande do Sul,RS,4310363,IMIGRANTE,431036,-51.770190510074436,-29.352158119782807
Rio Grande do Sul,RS,4310405,INDEPENDÊNCIA,431040,-54.18810833458962,-27.847331558066855
Rio Grande do Sul,RS,4310413,INHACORÁ,431041,-54.012545591408,-27.880454458342854
Rio Grande do Sul,RS,4310439,IPÊ,431043,-51.27991019220011,-28.818328031830355
Rio Grande do Sul,RS,4310462,IPIRANGA DO SUL,431046,-52.425060644144715,-27.935984284854353
Rio Grande do Sul,RS,4310504,IRAÍ,431050,-53.26429601851492,-27.1922819750184
Rio Grande do Sul,RS,4310538,ITAARA,431053,-53.75784924900449,-29.602887954743853
Rio Grande do Sul,RS,4310553,ITACURUBI,431055,-55.232723264051636,-28.802205033086953
Rio Grande do Sul,RS,4310579,ITAPUCA,431057,-52.172366845203456,-28.780295702981054
Rio Grande do Sul,RS,4310603,ITAQUI,431060,-56.557133497030364,-29.128636899060872
Rio Grande do Sul,RS,4310652,ITATI,431065,-50.10178226139475,-29.500248495475603
Rio Grande do Sul,RS,4310702,ITATIBA DO SUL,431070,-52.45244325470549,-27.383291940055805
Rio Grande do Sul,RS,4310751,IVORÁ,431075,-53.58088561943977,-29.5195344843337
Rio Grande do Sul,RS,4310801,IVOTI,431080,-51.15957419432992,-29.594156522862452
Rio Grande do Sul,RS,4310850,JABOTICABA,431085,-53.28438940204715,-27.631222386294002
Rio Grande do Sul,RS,4310876,JACUIZINHO,431087,-53.056550658796944,-29.033816356111657
Rio Grande do Sul,RS,4310900,JACUTINGA,431090,-52.54317280643035,-27.728493633566654
Rio Grande do Sul,RS,4311007,JAGUARÃO,431100,-53.37752291531288,-32.563568668514954
Rio Grande do Sul,RS,4311106,JAGUARI,431110,-54.693846671329176,-29.497346731215405
Rio Grande do Sul,RS,4311122,JAQUIRANA,431112,-50.35803672220017,-28.880567591349354
Rio Grande do Sul,RS,4311130,JARI,431113,-54.219935820282046,-29.290081096840503
Rio Grande do Sul,RS,4311155,JÓIA,431115,-54.11596489702105,-28.645623534628005
Rio Grande do Sul,RS,4311205,JÚLIO DE CASTILHOS,431120,-53.683099614611,-29.226449119274758
Rio Grande do Sul,RS,4311239,LAGOA BONITA DO SUL,431123,-53.01698318078351,-29.49413140044236
Rio Grande do Sul,RS,4311270,LAGOA DOS TRÊS CANTOS,431127,-52.85783524240451,-28.569468132747005
Rio Grande do Sul,RS,4311304,LAGOA VERMELHA,431130,-51.527228529144736,-28.208870246212356
Rio Grande do Sul,RS,4311254,LAGOÃO,431125,-52.77502890825969,-29.224316401148904
Rio Grande do Sul,RS,4311403,LAJEADO,431140,-51.96782770050012,-29.465454402471003
Rio Grande do Sul,RS,4311429,LAJEADO DO BUGRE,431142,-53.181387133759685,-27.690769408380255
Rio Grande do Sul,RS,4311502,LAVRAS DO SUL,431150,-53.89847665546762,-30.812009993039457
Rio Grande do Sul,RS,4311601,LIBERATO SALZANO,431160,-53.07486073721784,-27.596470163855606
Rio Grande do Sul,RS,4311627,LINDOLFO COLLOR,431162,-51.20815532155767,-29.600803585793255
Rio Grande do Sul,RS,4311643,LINHA NOVA,431164,-51.20190209476841,-29.462638602550605
Rio Grande do Sul,RS,4311718,MAÇAMBARÁ,431171,-56.06361348173555,-29.146144199184157
Rio Grande do Sul,RS,4311700,MACHADINHO,431170,-51.667507360469195,-27.568139969908557
Rio Grande do Sul,RS,4311734,MAMPITUBA,431173,-49.93651355239562,-29.210649419724454
Rio Grande do Sul,RS,4311759,MANOEL VIANA,431175,-55.491662539452975,-29.580537182645354
Rio Grande do Sul,RS,4311775,MAQUINÉ,431177,-50.2033948126293,-29.67913701289641
Rio Grande do Sul,RS,4311791,MARATÁ,431179,-51.55556688326415,-29.555322967597956
Rio Grande do Sul,RS,4311809,MARAU,431180,-52.196776934000106,-28.44845392727635
Rio Grande do Sul,RS,4311908,MARCELINO RAMOS,431190,-51.91331894372744,-27.461391212869508
Rio Grande do Sul,RS,4311981,MARIANA PIMENTEL,431198,-51.58734299144329,-30.353622202338407
Rio Grande do Sul,RS,4312005,MARIANO MORO,431200,-52.14889181732801,-27.352612788347454
Rio Grande do Sul,RS,4312054,MARQUES DE SOUZA,431205,-52.09780442841523,-29.329137344053606
Rio Grande do Sul,RS,4312104,MATA,431210,-54.45243548193523,-29.569391775553555
Rio Grande do Sul,RS,4312138,MATO CASTELHANO,431213,-52.19726088120425,-28.275761741248004
Rio Grande do Sul,RS,4312153,MATO LEITÃO,431215,-52.13302932633253,-29.524830337797752
Rio Grande do Sul,RS,4312179,MATO QUEIMADO,431217,-54.61683687772679,-28.255815987012653
Rio Grande do Sul,RS,4312203,MAXIMILIANO DE ALMEIDA,431220,-51.801718197005926,-27.634940651760854
Rio Grande do Sul,RS,4312252,MINAS DO LEÃO,431225,-52.05128019857719,-30.122439510724657
Rio Grande do Sul,RS,4312302,MIRAGUAÍ,431230,-53.6859940447681,-27.496076423065908
Rio Grande do Sul,RS,4312351,MONTAURI,431235,-52.0761081911119,-28.653207185055308
Rio Grande do Sul,RS,4312377,MONTE ALEGRE DOS CAMPOS,431237,-50.78283370511163,-28.68507177571865
Rio Grande do Sul,RS,4312385,MONTE BELO DO SUL,431238,-51.631559245390314,-29.159941223129454
Rio Grande do Sul,RS,4312401,MONTENEGRO,431240,-51.46129937568186,-29.688118609863803
Rio Grande do Sul,RS,4312427,MORMAÇO,431242,-52.69282631505652,-28.693351220219153
Rio Grande do Sul,RS,4312443,MORRINHOS DO SUL,431244,-49.93276297433302,-29.362963630042408
Rio Grande do Sul,RS,4312450,MORRO REDONDO,431245,-52.657780201394445,-31.58220322744615
Rio Grande do Sul,RS,4312476,MORRO REUTER,431247,-51.080088347807184,-29.539341658588153
Rio Grande do Sul,RS,4312500,MOSTARDAS,431250,-50.91915885107166,-31.108225107407456
Rio Grande do Sul,RS,4312609,MUÇUM,431260,-51.86605552605176,-29.1656148145796
Rio Grande do Sul,RS,4312617,MUITOS CAPÕES,431261,-51.18460234489573,-28.318912801480554
Rio Grande do Sul,RS,4312625,MULITERNO,431262,-51.768701235333204,-28.330265356274253
Rio Grande do Sul,RS,4312658,NÃO-ME-TOQUE,431265,-52.81927949242343,-28.459906765875054
Rio Grande do Sul,RS,4312674,NICOLAU VERGUEIRO,431267,-52.46240067319036,-28.536214813866454
Rio Grande do Sul,RS,4312708,NONOAI,431270,-52.776188567235934,-27.354664532484655
Rio Grande do Sul,RS,4312757,NOVA ALVORADA,431275,-52.16713391729133,-28.676564432797807
Rio Grande do Sul,RS,4312807,NOVA ARAÇÁ,431280,-51.74216463396726,-28.658176037072455
Rio Grande do Sul,RS,4312906,NOVA BASSANO,431290,-51.70323141739576,-28.723468641616805
Rio Grande do Sul,RS,4312955,NOVA BOA VISTA,431295,-52.981476843800806,-27.987967659123605
Rio Grande do Sul,RS,4313003,NOVA BRÉSCIA,431300,-52.017983540611645,-29.216511432547655
Rio Grande do Sul,RS,4313011,NOVA CANDELÁRIA,431301,-54.10411423976085,-27.612098160947056
Rio Grande do Sul,RS,4313037,NOVA ESPERANÇA DO SUL,431303,-54.8358729018542,-29.404595708627554
Rio Grande do Sul,RS,4313060,NOVA HARTZ,431306,-50.903793430738375,-29.58574753297041
Rio Grande do Sul,RS,4313086,NOVA PÁDUA,431308,-51.306824642212,-29.030046445285503
Rio Grande do Sul,RS,4313102,NOVA PALMA,431310,-53.470635110882796,-29.473025737950607
Rio Grande do Sul,RS,4313201,NOVA PETRÓPOLIS,431320,-51.106953923956105,-29.376208869435057
Rio Grande do Sul,RS,4313300,NOVA PRATA,431330,-51.60899569201774,-28.783944713190152
Rio Grande do Sul,RS,4313334,NOVA RAMADA,431333,-53.70693733789159,-28.082644872405155
Rio Grande do Sul,RS,4313359,NOVA ROMA DO SUL,431335,-51.40515747496513,-28.984748912048353
Rio Grande do Sul,RS,4313375,NOVA SANTA RITA,431337,-51.27521068901332,-29.848615535624656
Rio Grande do Sul,RS,4313490,NOVO BARREIRO,431349,-53.11349885101445,-27.906788467025805
Rio Grande do Sul,RS,4313391,NOVO CABRAIS,431339,-52.95508606413134,-29.7362546057332
Rio Grande do Sul,RS,4313409,NOVO HAMBURGO,431340,-51.12860527763186,-29.686326025177205
Rio Grande do Sul,RS,4313425,NOVO MACHADO,431342,-54.50338441453014,-27.578400650578153
Rio Grande do Sul,RS,4313441,NOVO TIRADENTES,431344,-53.185702589065556,-27.563558434475706
Rio Grande do Sul,RS,4313466,NOVO XINGU,431346,-53.06410929947436,-27.74811469213561
Rio Grande do Sul,RS,4313508,OSÓRIO,431350,-50.26679781261563,-29.89269707751735
Rio Grande do Sul,RS,4313607,PAIM FILHO,431360,-51.76159664094614,-27.703308073932206
Rio Grande do Sul,RS,4313656,PALMARES DO SUL,431365,-50.506051972261794,-30.260066645131907
Rio Grande do Sul,RS,4313706,PALMEIRA DAS MISSÕES,431370,-53.31495391055137,-27.90062087543185
Rio Grande do Sul,RS,4313805,PALMITINHO,431380,-53.55554601298825,-27.356019913937754
Rio Grande do Sul,RS,4313904,PANAMBI,431390,-53.50026516744525,-28.292730536924857
Rio Grande do Sul,RS,4313953,PANTANO GRANDE,431395,-52.37390023530201,-30.19455152717495
Rio Grande do Sul,RS,4314001,PARAÍ,431400,-51.78209604505669,-28.599620533732555
Rio Grande do Sul,RS,4314027,PARAÍSO DO SUL,431402,-53.179100238954625,-29.731314240147807
Rio Grande do Sul,RS,4314035,PARECI NOVO,431403,-51.39886965837881,-29.63938929140871
Rio Grande do Sul,RS,4314050,PAROBÉ,431405,-50.834865902327394,-29.631749277632153
Rio Grande do Sul,RS,4314068,PASSA SETE,431406,-52.963983235212794,-29.451665568898804
Rio Grande do Sul,RS,4314076,PASSO DO SOBRADO,431407,-52.278758194322656,-29.745793549976963
Rio Grande do Sul,RS,4314100,PASSO FUNDO,431410,-52.407095092617155,-28.261767127904854
Rio Grande do Sul,RS,4314134,PAULO BENTO,431413,-52.42243563110433,-27.70410028270796
Rio Grande do Sul,RS,4314159,PAVERAMA,431415,-51.730292967150454,-29.554856139936305
Rio Grande do Sul,RS,4314175,PEDRAS ALTAS,431417,-53.58717031963961,-31.733636939470955
Rio Grande do Sul,RS,4314209,PEDRO OSÓRIO,431420,-52.82631173393262,-31.863828221811804
Rio Grande do Sul,RS,4314308,PEJUÇARA,431430,-53.65654233177374,-28.42158606415834
Rio Grande do Sul,RS,4314407,PELOTAS,431440,-52.344320062991535,-31.719597880829156
Rio Grande do Sul,RS,4314423,PICADA CAFÉ,431442,-51.064049820261985,-29.454384443051904
Rio Grande do Sul,RS,4314456,PINHAL,431445,-53.21470617889151,-27.511674243457556
Rio Grande do Sul,RS,4314464,PINHAL DA SERRA,431446,-51.170102723733976,-27.876664586771156
Rio Grande do Sul,RS,4314472,PINHAL GRANDE,431447,-53.33863833714477,-29.335360128916104
Rio Grande do Sul,RS,4314498,PINHEIRINHO DO VALE,431449,-53.61956095692961,-27.209762789259653
Rio Grande do Sul,RS,4314506,PINHEIRO MACHADO,431450,-53.38461996827736,-31.58059266869435
Rio Grande do Sul,RS,4314548,,431454,,
Rio Grande do Sul,RS,4314555,PIRAPÓ,431455,-55.2003099472118,-28.0453158376278
Rio Grande do Sul,RS,4314605,PIRATINI,431460,-53.10473445397215,-31.444112473353606
Rio Grande do Sul,RS,4314704,PLANALTO,431470,-53.05888081313903,-27.331463875466156
Rio Grande do Sul,RS,4314753,POÇO DAS ANTAS,431475,-51.67089027332301,-29.4545464778304
Rio Grande do Sul,RS,4314779,PONTÃO,431477,-52.67539944661652,-28.061840839364308
Rio Grande do Sul,RS,4314787,PONTE PRETA,431478,-52.490231921242696,-27.65703997007365
Rio Grande do Sul,RS,4314803,PORTÃO,431480,-51.23014964424566,-29.696258601139654
Rio Grande do Sul,RS,4314902,PORTO ALEGRE,431490,-51.22866046370233,-30.0300367747664
Rio Grande do Sul,RS,4315008,PORTO LUCENA,431500,-55.01156204525244,-27.851375115972605
Rio Grande do Sul,RS,4315057,PORTO MAUÁ,431505,-54.67195189149802,-27.578635360057106
Rio Grande do Sul,RS,4315073,PORTO VERA CRUZ,431507,-54.8990318240447,-27.734373919408455
Rio Grande do Sul,RS,4315107,PORTO XAVIER,431510,-55.13956026201599,-27.905689846934308
Rio Grande do Sul,RS,4315131,POUSO NOVO,431513,-52.210869739506656,-29.16976125232351
Rio Grande do Sul,RS,4315149,PRESIDENTE LUCENA,431514,-51.18159969505165,-29.526127068180106
Rio Grande do Sul,RS,4315156,PROGRESSO,431515,-52.301716602948936,-29.240308678121053
Rio Grande do Sul,RS,4315172,PROTÁSIO ALVES,431517,-51.47363169725828,-28.7567128311852
Rio Grande do Sul,RS,4315206,PUTINGA,431520,-52.15991069470886,-28.998755654131052
Rio Grande do Sul,RS,4315305,QUARAÍ,431530,-56.45364704038364,-30.382867960881256
Rio Grande do Sul,RS,4315313,QUATRO IRMÃOS,431531,-52.44276860450617,-27.821196688680104
Rio Grande do Sul,RS,4315321,QUEVEDOS,431532,-54.07125472235077,-29.351921349972507
Rio Grande do Sul,RS,4315354,QUINZE DE NOVEMBRO,431535,-53.096722056781836,-28.742361349923275
Rio Grande do Sul,RS,4315404,REDENTORA,431540,-53.64193369399535,-27.661539882669906
Rio Grande do Sul,RS,4315453,RELVADO,431545,-52.07294855429658,-29.112278666125604
Rio Grande do Sul,RS,4315503,RESTINGA SECA,431550,-53.37056857654742,-29.813948536698906
Rio Grande do Sul,RS,4315552,RIO DOS ÍNDIOS,431555,-52.8400578928292,-27.298397595219804
Rio Grande do Sul,RS,4315602,RIO GRANDE,431560,-52.08676969911347,-32.0504457926525
Rio Grande do Sul,RS,4315701,RIO PARDO,431570,-52.37901825123633,-29.985625878653256
Rio Grande do Sul,RS,4315750,RIOZINHO,431575,-50.47381811378629,-29.642286013791708
Rio Grande do Sul,RS,4315800,ROCA SALES,431580,-51.863891759921984,-29.285070073713356
Rio Grande do Sul,RS,4315909,RODEIO BONITO,431590,-53.1685306043438,-27.470403435462057
Rio Grande do Sul,RS,4315958,ROLADOR,431595,-54.81942697541039,-28.256344217328003
Rio Grande do Sul,RS,4316006,ROLANTE,431600,-50.57344233458825,-29.640762889996555
Rio Grande do Sul,RS,4316105,RONDA ALTA,431610,-52.806533525569144,-27.781931352866753
Rio Grande do Sul,RS,4316204,RONDINHA,431620,-52.90616015648039,-27.831815970369206
Rio Grande do Sul,RS,4316303,ROQUE GONZALES,431630,-55.02918612434586,-28.135366986894958
Rio Grande do Sul,RS,4316402,ROSÁRIO DO SUL,431640,-54.945760855251926,-30.24403323780985
Rio Grande do Sul,RS,4316428,SAGRADA FAMÍLIA,431642,-53.135651718031085,-27.706730990501555
Rio Grande do Sul,RS,4316436,SALDANHA MARINHO,431643,-53.094107201560675,-28.403286170686474
Rio Grande do Sul,RS,4316451,SALTO DO JACUÍ,431645,-53.213309652406394,-29.088681247816915
Rio Grande do Sul,RS,4316477,SALVADOR DAS MISSÕES,431647,-54.837742018812264,-28.121697445134
Rio Grande do Sul,RS,4316501,SALVADOR DO SUL,431650,-51.509421459476535,-29.439732220880053
Rio Grande do Sul,RS,4316600,SANANDUVA,431660,-51.81350191394558,-27.9440065101962
